,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
28,César Azpilicueta,DF,Chelsea,29.0,3229.0,2.0,6.0,2.7,2.7,5.7,29.0,6.0,0.0,2267.0,2838.0,40338.0,15485.0,37.0,111.0,1873.0,2139.0,357.0,588.0,43.0,147.0,60.0,28.0,288.0,2436.0,402.0,1.0,401.0,44.0,118.0,1720.0,515.0,603.0,39.0,79.0,7.0,102.0,61.0,50.0,38.0,14.0,37.0,74.0,568.0,186.0,250.0,221.0,97.0,81.0,20.0,61.0,66.0,146.0,131.0,985.0,1550.0,877.0,98.0,2878.0,15.0,24.0,17.0,1.0,1947.0,7181.0,4096.0,2231.0,2095.0,24.0,13.0,41.0,380.0,94.0,60.0
29,Eric Bailly,DF,Manchester Utd,25.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,72.0,1266.0,433.0,0.0,1.0,49.0,54.0,15.0,17.0,0.0,2.0,0.0,0.0,4.0,72.0,0.0,0.0,7.0,1.0,0.0,47.0,14.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4.0,10.0,7.0,0.0,3.0,3.0,0.0,3.0,7.0,15.0,39.0,50.0,0.0,0.0,87.0,1.0,1.0,1.0,0.0,58.0,249.0,145.0,52.0,52.0,0.0,2.0,2.0,22.0,6.0,1.0
30,Leighton Baines,DF,Everton,34.0,404.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,1.0,168.0,209.0,2952.0,1099.0,0.0,6.0,140.0,152.0,28.0,51.0,6.0,6.0,7.0,5.0,31.0,158.0,51.0,0.0,18.0,8.0,27.0,115.0,40.0,54.0,2.0,12.0,0.0,10.0,6.0,7.0,2.0,1.0,2.0,7.0,51.0,14.0,28.0,10.0,13.0,11.0,2.0,9.0,5.0,12.0,22.0,60.0,98.0,103.0,1.0,203.0,1.0,2.0,2.0,0.0,136.0,502.0,281.0,149.0,136.0,3.0,3.0,1.0,29.0,6.0,6.0
31,Fabián Balbuena,DF,West Ham,27.0,1177.0,1.0,0.0,1.8,1.8,0.0,10.0,4.0,0.0,361.0,487.0,8135.0,2892.0,3.0,12.0,219.0,260.0,139.0,215.0,0.0,24.0,2.0,0.0,30.0,469.0,18.0,1.0,81.0,21.0,1.0,288.0,67.0,132.0,8.0,4.0,0.0,18.0,11.0,14.0,3.0,1.0,6.0,26.0,116.0,40.0,91.0,22.0,3.0,27.0,7.0,20.0,26.0,93.0,96.0,350.0,311.0,27.0,16.0,635.0,0.0,0.0,0.0,0.0,308.0,1777.0,977.0,344.0,329.0,2.0,0.0,6.0,142.0,46.0,28.0
32,George Baldock,DF,Sheffield Utd,26.0,3420.0,2.0,3.0,0.9,0.9,2.5,13.0,5.0,0.0,1173.0,1552.0,18040.0,6534.0,35.0,111.0,1001.0,1139.0,137.0,302.0,27.0,61.0,45.0,28.0,168.0,1249.0,303.0,1.0,271.0,25.0,128.0,765.0,371.0,416.0,17.0,65.0,6.0,74.0,45.0,44.0,17.0,13.0,25.0,48.0,564.0,158.0,243.0,209.0,112.0,63.0,5.0,58.0,37.0,87.0,105.0,417.0,691.0,932.0,64.0,1641.0,43.0,67.0,46.0,0.0,1156.0,7492.0,3888.0,1250.0,1055.0,33.0,31.0,47.0,303.0,37.0,55.0
33,Phil Bardsley,DF,Burnley,34.0,1890.0,0.0,1.0,0.2,0.2,0.7,12.0,5.0,0.0,599.0,897.0,11391.0,5401.0,13.0,43.0,459.0,558.0,127.0,296.0,7.0,67.0,15.0,2.0,112.0,662.0,235.0,2.0,93.0,23.0,30.0,335.0,182.0,380.0,6.0,16.0,0.0,55.0,33.0,21.0,25.0,9.0,18.0,33.0,234.0,65.0,101.0,111.0,22.0,43.0,12.0,31.0,29.0,88.0,95.0,343.0,592.0,240.0,11.0,898.0,5.0,8.0,5.0,0.0,460.0,2392.0,1196.0,520.0,488.0,6.0,7.0,36.0,197.0,33.0,26.0
34,Ross Barkley,MF,Chelsea,25.0,1103.0,1.0,4.0,2.1,2.1,2.7,40.0,12.0,4.0,540.0,616.0,10336.0,1945.0,11.0,20.0,403.0,454.0,126.0,142.0,25.0,53.0,20.0,1.0,53.0,606.0,10.0,2.0,158.0,27.0,12.0,476.0,77.0,63.0,10.0,46.0,5.0,16.0,11.0,6.0,8.0,2.0,4.0,17.0,171.0,50.0,17.0,96.0,58.0,11.0,3.0,8.0,8.0,12.0,15.0,93.0,405.0,339.0,43.0,769.0,33.0,42.0,34.0,1.0,650.0,3910.0,1859.0,695.0,618.0,20.0,37.0,9.0,97.0,10.0,15.0
35,Ashley Barnes,FW,Burnley,29.0,1352.0,6.0,0.0,5.6,4.8,0.5,39.0,11.0,0.0,155.0,253.0,2120.0,552.0,7.0,22.0,134.0,187.0,14.0,44.0,4.0,5.0,10.0,0.0,23.0,244.0,9.0,1.0,97.0,1.0,5.0,123.0,59.0,71.0,9.0,19.0,1.0,6.0,4.0,1.0,3.0,2.0,2.0,13.0,275.0,63.0,20.0,121.0,134.0,17.0,4.0,13.0,6.0,14.0,15.0,45.0,195.0,213.0,55.0,426.0,11.0,17.0,13.0,0.0,257.0,1055.0,452.0,706.0,298.0,41.0,20.0,35.0,65.0,42.0,86.0
36,Harvey Barnes,"MF,FW",Leicester City,21.0,2083.0,6.0,8.0,8.6,8.6,3.5,61.0,27.0,0.0,559.0,729.0,8289.0,2046.0,18.0,51.0,491.0,591.0,50.0,87.0,31.0,34.0,40.0,3.0,91.0,725.0,4.0,3.0,181.0,8.0,42.0,504.0,123.0,102.0,21.0,77.0,15.0,22.0,12.0,10.0,9.0,3.0,7.0,26.0,328.0,86.0,69.0,153.0,106.0,23.0,4.0,19.0,5.0,7.0,14.0,104.0,414.0,592.0,134.0,1016.0,37.0,78.0,43.0,4.0,781.0,6326.0,4327.0,1114.0,823.0,50.0,40.0,21.0,118.0,25.0,39.0
37,Chris Basham,DF,Sheffield Utd,31.0,3242.0,0.0,1.0,0.5,0.5,1.0,6.0,0.0,0.0,1084.0,1461.0,20414.0,6624.0,29.0,61.0,814.0,996.0,241.0,404.0,12.0,67.0,12.0,7.0,91.0,1290.0,171.0,0.0,247.0,35.0,50.0,773.0,252.0,436.0,13.0,25.0,2.0,84.0,50.0,57.0,23.0,4.0,32.0,79.0,416.0,135.0,264.0,119.0,33.0,57.0,19.0,38.0,73.0,264.0,249.0,801.0,879.0,368.0,42.0,1788.0,27.0,32.0,27.0,0.0,962.0,5324.0,2915.0,989.0,905.0,20.0,15.0,26.0,412.0,105.0,65.0
38,Borja Bastón,"MF,FW",Aston Villa,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,81.0,28.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0,30.0,19.0,7.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0
39,Michy Batshuayi,FW,Chelsea,25.0,239.0,1.0,1.0,2.2,2.2,0.2,15.0,2.0,0.0,61.0,76.0,776.0,85.0,5.0,9.0,51.0,61.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,70.0,6.0,0.0,16.0,2.0,0.0,53.0,14.0,9.0,3.0,7.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,72.0,17.0,5.0,34.0,33.0,4.0,2.0,2.0,0.0,1.0,2.0,13.0,54.0,61.0,32.0,114.0,4.0,8.0,6.0,0.0,84.0,522.0,300.0,181.0,87.0,10.0,4.0,4.0,17.0,6.0,15.0
40,Jan Bednarek,DF,Southampton,23.0,3057.0,1.0,1.0,0.9,0.9,0.1,7.0,1.0,0.0,1143.0,1434.0,23194.0,7622.0,12.0,30.0,829.0,954.0,302.0,450.0,2.0,66.0,2.0,0.0,73.0,1371.0,63.0,1.0,177.0,25.0,1.0,906.0,153.0,375.0,12.0,13.0,1.0,70.0,38.0,47.0,16.0,7.0,32.0,73.0,321.0,102.0,205.0,103.0,13.0,61.0,26.0,35.0,74.0,329.0,260.0,947.0,1009.0,45.0,17.0,1878.0,2.0,2.0,2.0,0.0,896.0,3872.0,1855.0,966.0,953.0,5.0,1.0,33.0,401.0,132.0,54.0
41,Héctor Bellerín,DF,Arsenal,24.0,1158.0,1.0,0.0,0.5,0.5,0.3,7.0,2.0,0.0,558.0,686.0,9186.0,2754.0,10.0,38.0,479.0,545.0,69.0,103.0,2.0,32.0,8.0,2.0,49.0,557.0,129.0,2.0,98.0,5.0,26.0,420.0,159.0,107.0,11.0,14.0,0.0,23.0,16.0,12.0,7.0,4.0,9.0,31.0,183.0,46.0,71.0,87.0,25.0,28.0,4.0,24.0,18.0,34.0,34.0,254.0,430.0,212.0,28.0,710.0,16.0,35.0,21.0,2.0,489.0,2887.0,1810.0,548.0,500.0,11.0,16.0,15.0,100.0,13.0,17.0
42,Ryan Bennett,DF,Wolves,29.0,606.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,185.0,239.0,4158.0,1593.0,3.0,4.0,115.0,136.0,67.0,99.0,2.0,23.0,1.0,0.0,19.0,224.0,15.0,0.0,41.0,8.0,4.0,134.0,26.0,79.0,3.0,5.0,1.0,4.0,3.0,4.0,0.0,0.0,2.0,7.0,61.0,15.0,41.0,19.0,1.0,15.0,7.0,8.0,9.0,45.0,50.0,166.0,134.0,27.0,7.0,300.0,0.0,0.0,0.0,0.0,144.0,477.0,235.0,162.0,157.0,0.0,3.0,4.0,66.0,22.0,11.0
43,Ryan Bennett,DF,Leicester City,29.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,221.0,3565.0,1504.0,4.0,7.0,124.0,139.0,46.0,75.0,0.0,24.0,1.0,1.0,12.0,200.0,21.0,0.0,31.0,5.0,2.0,128.0,26.0,67.0,2.0,2.0,0.0,5.0,2.0,2.0,3.0,0.0,4.0,6.0,35.0,7.0,14.0,19.0,2.0,3.0,1.0,2.0,7.0,15.0,12.0,105.0,138.0,22.0,0.0,228.0,0.0,0.0,0.0,0.0,132.0,728.0,372.0,162.0,155.0,0.0,0.0,3.0,43.0,10.0,11.0
44,Nabil Bentaleb,MF,Newcastle Utd,24.0,751.0,0.0,0.0,0.1,0.1,0.2,4.0,0.0,0.0,347.0,404.0,6806.0,1178.0,10.0,18.0,262.0,292.0,75.0,94.0,8.0,22.0,2.0,1.0,15.0,392.0,12.0,0.0,63.0,19.0,0.0,292.0,57.0,55.0,8.0,10.0,0.0,30.0,23.0,20.0,10.0,0.0,9.0,25.0,177.0,60.0,72.0,95.0,10.0,14.0,2.0,12.0,19.0,12.0,24.0,142.0,301.0,56.0,2.0,471.0,6.0,8.0,6.0,1.0,266.0,1065.0,416.0,299.0,288.0,1.0,4.0,19.0,109.0,15.0,10.0
45,Christian Benteke,FW,Crystal Palace,28.0,1261.0,2.0,1.0,4.9,4.9,2.1,42.0,19.0,0.0,190.0,326.0,2802.0,720.0,11.0,25.0,157.0,261.0,22.0,40.0,17.0,14.0,11.0,2.0,34.0,313.0,13.0,2.0,145.0,5.0,5.0,143.0,85.0,98.0,11.0,36.0,6.0,9.0,5.0,0.0,6.0,3.0,1.0,8.0,178.0,49.0,4.0,70.0,104.0,14.0,6.0,8.0,4.0,25.0,36.0,52.0,236.0,277.0,93.0,527.0,15.0,25.0,17.0,0.0,271.0,1886.0,968.0,724.0,402.0,44.0,30.0,25.0,55.0,118.0,101.0
46,Jóhann Berg Guðmundsson,MF,Burnley,28.0,621.0,1.0,1.0,1.1,1.1,0.8,11.0,2.0,2.0,132.0,192.0,2533.0,691.0,1.0,5.0,97.0,122.0,34.0,65.0,10.0,4.0,9.0,8.0,20.0,185.0,7.0,0.0,40.0,16.0,35.0,99.0,33.0,60.0,1.0,22.0,2.0,7.0,3.0,2.0,1.0,4.0,2.0,9.0,105.0,19.0,34.0,35.0,36.0,10.0,1.0,9.0,7.0,8.0,10.0,35.0,86.0,147.0,27.0,240.0,6.0,8.0,6.0,1.0,179.0,1177.0,568.0,216.0,159.0,4.0,7.0,8.0,45.0,9.0,14.0
47,Sander Berge,MF,Sheffield Utd,21.0,943.0,1.0,1.0,0.5,0.5,0.4,5.0,2.0,0.0,298.0,386.0,5251.0,1145.0,5.0,23.0,233.0,280.0,60.0,83.0,2.0,30.0,9.0,2.0,31.0,377.0,9.0,0.0,106.0,9.0,23.0,261.0,70.0,55.0,4.0,7.0,2.0,26.0,17.0,5.0,15.0,6.0,6.0,15.0,248.0,63.0,52.0,132.0,64.0,28.0,1.0,27.0,10.0,16.0,24.0,89.0,225.0,210.0,21.0,488.0,14.0,17.0,15.0,0.0,309.0,1907.0,926.0,359.0,310.0,10.0,16.0,18.0,94.0,30.0,16.0
48,Steven Bergwijn,"FW,MF",Tottenham,21.0,704.0,3.0,1.0,1.2,1.2,1.0,9.0,4.0,0.0,225.0,259.0,3150.0,545.0,10.0,15.0,193.0,215.0,22.0,29.0,13.0,10.0,11.0,4.0,18.0,247.0,12.0,0.0,68.0,2.0,10.0,178.0,50.0,31.0,2.0,26.0,1.0,5.0,4.0,1.0,3.0,1.0,2.0,10.0,117.0,34.0,26.0,68.0,23.0,11.0,0.0,11.0,3.0,7.0,4.0,53.0,171.0,160.0,27.0,339.0,10.0,26.0,13.0,0.0,235.0,1852.0,1143.0,342.0,233.0,12.0,16.0,7.0,71.0,6.0,8.0
49,Bernard,"MF,FW",Everton,26.0,1280.0,3.0,2.0,1.1,1.1,2.0,12.0,4.0,1.0,426.0,573.0,6997.0,1976.0,9.0,41.0,353.0,426.0,64.0,106.0,22.0,37.0,26.0,6.0,66.0,559.0,14.0,4.0,116.0,12.0,36.0,419.0,77.0,77.0,15.0,47.0,5.0,25.0,14.0,9.0,10.0,6.0,6.0,39.0,271.0,69.0,64.0,143.0,64.0,30.0,2.0,28.0,16.0,8.0,10.0,95.0,383.0,352.0,50.0,748.0,36.0,61.0,41.0,1.0,608.0,3808.0,2095.0,691.0,546.0,35.0,34.0,19.0,115.0,1.0,15.0
50,Bernardo,DF,Brighton,24.0,679.0,0.0,0.0,0.2,0.2,0.2,7.0,2.0,0.0,286.0,383.0,4721.0,2080.0,4.0,15.0,241.0,296.0,41.0,72.0,3.0,25.0,8.0,3.0,50.0,332.0,51.0,0.0,81.0,1.0,17.0,199.0,92.0,92.0,9.0,10.0,0.0,28.0,16.0,14.0,5.0,9.0,12.0,19.0,129.0,44.0,56.0,48.0,25.0,16.0,3.0,13.0,7.0,25.0,30.0,160.0,211.0,142.0,14.0,433.0,9.0,12.0,10.0,0.0,281.0,1724.0,1003.0,327.0,285.0,13.0,10.0,3.0,71.0,28.0,9.0
51,Ryan Bertrand,DF,Southampton,29.0,2742.0,1.0,1.0,1.7,1.7,3.6,19.0,4.0,1.0,1244.0,1656.0,20897.0,8987.0,29.0,90.0,1020.0,1209.0,195.0,357.0,34.0,106.0,34.0,16.0,243.0,1239.0,417.0,0.0,257.0,45.0,117.0,833.0,336.0,487.0,29.0,62.0,1.0,48.0,28.0,20.0,19.0,9.0,19.0,55.0,385.0,142.0,139.0,162.0,84.0,52.0,13.0,39.0,31.0,76.0,69.0,422.0,934.0,740.0,52.0,1578.0,9.0,26.0,10.0,1.0,1003.0,5856.0,3273.0,1205.0,1064.0,29.0,33.0,27.0,274.0,65.0,54.0
52,Muhamed Bešić,MF,Sheffield Utd,26.0,250.0,0.0,0.0,0.1,0.1,0.1,4.0,2.0,0.0,86.0,106.0,1516.0,328.0,1.0,5.0,66.0,76.0,19.0,25.0,1.0,6.0,2.0,0.0,10.0,104.0,2.0,0.0,24.0,5.0,1.0,69.0,20.0,17.0,3.0,3.0,0.0,9.0,6.0,6.0,3.0,0.0,2.0,6.0,71.0,17.0,29.0,33.0,9.0,4.0,0.0,4.0,2.0,5.0,9.0,36.0,59.0,49.0,3.0,136.0,9.0,10.0,9.0,0.0,96.0,489.0,174.0,96.0,84.0,2.0,2.0,6.0,28.0,5.0,5.0
53,Philip Billing,MF,Bournemouth,23.0,2530.0,1.0,1.0,2.5,2.5,1.1,34.0,8.0,1.0,878.0,1179.0,15926.0,3953.0,20.0,50.0,655.0,837.0,203.0,292.0,16.0,77.0,16.0,2.0,88.0,1120.0,59.0,4.0,283.0,20.0,15.0,700.0,218.0,261.0,19.0,43.0,4.0,76.0,46.0,29.0,39.0,8.0,17.0,67.0,692.0,164.0,209.0,382.0,101.0,88.0,17.0,71.0,71.0,117.0,134.0,477.0,799.0,436.0,60.0,1576.0,20.0,38.0,22.0,0.0,853.0,4588.0,2125.0,1063.0,891.0,36.0,29.0,38.0,321.0,107.0,66.0
54,Yves Bissouma,MF,Brighton,22.0,1259.0,1.0,0.0,0.4,0.4,0.2,16.0,6.0,0.0,525.0,622.0,10231.0,1967.0,8.0,18.0,391.0,446.0,126.0,158.0,4.0,48.0,6.0,0.0,41.0,610.0,12.0,0.0,105.0,24.0,6.0,433.0,103.0,86.0,10.0,11.0,0.0,58.0,36.0,35.0,20.0,3.0,18.0,38.0,308.0,90.0,126.0,143.0,39.0,28.0,4.0,24.0,22.0,22.0,32.0,226.0,471.0,206.0,12.0,830.0,26.0,43.0,29.0,2.0,573.0,4114.0,2030.0,586.0,542.0,32.0,29.0,31.0,157.0,17.0,11.0
55,Willy Boly,DF,Wolves,28.0,1979.0,0.0,1.0,0.3,0.3,0.3,4.0,3.0,0.0,793.0,959.0,15344.0,6020.0,9.0,21.0,606.0,671.0,178.0,267.0,4.0,36.0,2.0,0.0,38.0,941.0,18.0,4.0,148.0,14.0,2.0,658.0,103.0,198.0,9.0,8.0,1.0,61.0,40.0,42.0,18.0,1.0,23.0,48.0,271.0,101.0,181.0,86.0,4.0,50.0,16.0,34.0,39.0,136.0,148.0,653.0,603.0,47.0,19.0,1218.0,10.0,12.0,10.0,0.0,677.0,3164.0,1434.0,747.0,717.0,4.0,7.0,24.0,218.0,73.0,27.0
56,Gaëtan Bong,"MF,DF",Brighton,31.0,59.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,24.0,35.0,427.0,175.0,0.0,1.0,16.0,22.0,8.0,12.0,2.0,3.0,1.0,1.0,4.0,32.0,3.0,0.0,3.0,1.0,5.0,23.0,2.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,6.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,18.0,23.0,4.0,41.0,0.0,1.0,0.0,0.0,34.0,149.0,83.0,44.0,35.0,2.0,2.0,0.0,4.0,0.0,3.0
57,Sofiane Boufal,"MF,FW",Southampton,25.0,764.0,0.0,2.0,1.0,1.0,2.7,21.0,7.0,0.0,247.0,325.0,3762.0,1066.0,5.0,15.0,210.0,255.0,32.0,55.0,15.0,18.0,15.0,3.0,32.0,317.0,8.0,1.0,96.0,8.0,27.0,222.0,54.0,49.0,6.0,37.0,3.0,21.0,12.0,10.0,8.0,3.0,3.0,13.0,218.0,71.0,54.0,94.0,70.0,17.0,0.0,17.0,3.0,2.0,6.0,53.0,199.0,323.0,53.0,507.0,54.0,96.0,61.0,3.0,447.0,3838.0,2488.0,468.0,382.0,21.0,41.0,25.0,69.0,8.0,11.0
58,Jarrod Bowen,FW,West Ham,22.0,917.0,1.0,4.0,1.8,1.8,2.3,24.0,7.0,0.0,188.0,276.0,3704.0,1215.0,7.0,26.0,137.0,163.0,44.0,87.0,14.0,12.0,9.0,4.0,32.0,247.0,29.0,1.0,47.0,22.0,59.0,157.0,38.0,81.0,2.0,27.0,5.0,19.0,13.0,6.0,8.0,5.0,5.0,19.0,174.0,40.0,67.0,64.0,43.0,15.0,0.0,15.0,13.0,5.0,8.0,77.0,161.0,234.0,52.0,393.0,16.0,33.0,17.0,3.0,313.0,3056.0,1632.0,352.0,259.0,17.0,22.0,4.0,68.0,4.0,23.0
59,Robbie Brady,MF,Burnley,27.0,454.0,1.0,2.0,1.1,1.1,0.3,12.0,1.0,2.0,108.0,167.0,1703.0,673.0,3.0,8.0,89.0,118.0,16.0,41.0,8.0,6.0,7.0,1.0,22.0,158.0,9.0,0.0,49.0,4.0,12.0,87.0,29.0,51.0,6.0,13.0,3.0,10.0,5.0,7.0,3.0,0.0,2.0,9.0,126.0,28.0,46.0,53.0,27.0,14.0,2.0,12.0,5.0,8.0,13.0,47.0,102.0,118.0,15.0,238.0,4.0,10.0,5.0,0.0,148.0,846.0,404.0,186.0,149.0,12.0,9.0,8.0,44.0,15.0,5.0
60,Jarrad Branthwaite,DF,Everton,17.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,212.0,4351.0,1303.0,2.0,3.0,123.0,133.0,62.0,76.0,0.0,9.0,1.0,0.0,4.0,206.0,6.0,0.0,9.0,5.0,0.0,173.0,12.0,27.0,0.0,0.0,0.0,7.0,7.0,5.0,2.0,0.0,1.0,4.0,33.0,16.0,21.0,11.0,1.0,5.0,3.0,2.0,1.0,17.0,45.0,138.0,117.0,2.0,0.0,237.0,0.0,0.0,0.0,0.0,170.0,872.0,444.0,183.0,182.0,1.0,0.0,3.0,24.0,8.0,11.0
61,Claudio Bravo,GK,Manchester City,36.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,132.0,2698.0,1554.0,0.0,0.0,60.0,61.0,41.0,71.0,0.0,0.0,0.0,0.0,0.0,96.0,36.0,0.0,20.0,5.0,0.0,69.0,15.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,136.0,1.0,0.0,0.0,101.0,1.0,1.0,1.0,0.0,76.0,283.0,146.0,77.0,76.0,0.0,0.0,0.0,11.0,0.0,0.0
62,Armando Broja,FW,Chelsea,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0
63,David Brooks,MF,Bournemouth,22.0,506.0,1.0,0.0,0.8,0.8,0.4,6.0,2.0,1.0,121.0,179.0,1938.0,694.0,2.0,11.0,101.0,125.0,18.0,43.0,5.0,7.0,9.0,5.0,27.0,157.0,22.0,2.0,22.0,7.0,24.0,93.0,49.0,37.0,2.0,8.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,15.0,101.0,20.0,28.0,47.0,26.0,7.0,1.0,6.0,3.0,3.0,4.0,29.0,85.0,138.0,10.0,214.0,13.0,25.0,14.0,3.0,165.0,1025.0,523.0,221.0,170.0,10.0,8.0,4.0,26.0,0.0,6.0
64,Josh Brownhill,MF,Burnley,23.0,805.0,0.0,0.0,0.5,0.5,0.1,5.0,0.0,0.0,276.0,340.0,4323.0,1063.0,10.0,15.0,229.0,262.0,37.0,63.0,4.0,19.0,2.0,0.0,17.0,332.0,8.0,0.0,47.0,6.0,2.0,206.0,57.0,77.0,3.0,13.0,1.0,15.0,8.0,6.0,7.0,2.0,1.0,7.0,111.0,31.0,36.0,54.0,21.0,10.0,3.0,7.0,13.0,16.0,31.0,98.0,219.0,107.0,9.0,403.0,7.0,7.0,7.0,0.0,213.0,926.0,373.0,276.0,244.0,8.0,4.0,6.0,104.0,20.0,15.0
65,Emi Buendía,"FW,MF",Norwich City,22.0,2464.0,1.0,7.0,2.3,2.3,7.2,40.0,11.0,10.0,1144.0,1534.0,20521.0,7001.0,31.0,77.0,866.0,1021.0,247.0,436.0,79.0,145.0,58.0,4.0,220.0,1343.0,191.0,16.0,378.0,87.0,166.0,1040.0,201.0,293.0,37.0,135.0,7.0,88.0,58.0,62.0,18.0,8.0,26.0,112.0,790.0,207.0,308.0,334.0,148.0,69.0,5.0,64.0,22.0,29.0,59.0,395.0,949.0,787.0,57.0,1798.0,106.0,139.0,111.0,3.0,1457.0,8210.0,4948.0,1561.0,1329.0,67.0,90.0,36.0,232.0,23.0,54.0
66,Dan Burn,DF,Brighton,27.0,2880.0,0.0,0.0,1.3,1.3,1.2,13.0,0.0,0.0,1389.0,1841.0,23969.0,8730.0,17.0,73.0,1152.0,1352.0,220.0,416.0,18.0,112.0,21.0,8.0,149.0,1565.0,276.0,1.0,344.0,21.0,52.0,999.0,367.0,475.0,22.0,34.0,2.0,63.0,36.0,34.0,23.0,6.0,24.0,56.0,465.0,164.0,251.0,161.0,53.0,67.0,22.0,45.0,37.0,148.0,171.0,781.0,1121.0,476.0,32.0,1975.0,25.0,43.0,27.0,2.0,1245.0,6771.0,3558.0,1438.0,1334.0,25.0,37.0,32.0,308.0,137.0,52.0
67,Sam Byram,DF,Norwich City,25.0,1293.0,0.0,0.0,1.1,1.1,0.5,16.0,2.0,0.0,625.0,763.0,9863.0,3368.0,14.0,32.0,529.0,600.0,82.0,131.0,7.0,22.0,5.0,0.0,61.0,624.0,139.0,0.0,145.0,2.0,7.0,406.0,199.0,158.0,7.0,19.0,0.0,46.0,23.0,28.0,11.0,7.0,24.0,49.0,236.0,74.0,126.0,83.0,27.0,50.0,10.0,40.0,24.0,75.0,91.0,384.0,405.0,264.0,41.0,875.0,5.0,14.0,7.0,2.0,466.0,2240.0,1128.0,585.0,518.0,19.0,7.0,16.0,152.0,42.0,30.0
68,Willy Caballero,GK,Chelsea,37.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,165.0,3403.0,2177.0,0.0,0.0,72.0,72.0,49.0,93.0,0.0,0.0,0.0,0.0,0.0,134.0,31.0,0.0,15.0,3.0,0.0,78.0,6.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.0,177.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,116.0,422.0,208.0,110.0,110.0,0.0,0.0,0.0,17.0,0.0,0.0
