,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
441,Sergio Reguilón,DF,Sevilla,22.0,2509.0,2.0,4.0,1.8,1.8,3.7,29.0,7.0,0.0,1425.0,1789.0,25320.0,9424.0,24.0,71.0,1179.0,1348.0,222.0,370.0,41.0,85.0,39.0,21.0,193.0,1529.0,260.0,1.0,184.0,52.0,103.0,1100.0,298.0,391.0,35.0,64.0,8.0,57.0,33.0,31.0,22.0,4.0,29.0,63.0,351.0,100.0,143.0,143.0,65.0,39.0,6.0,33.0,38.0,89.0,84.0,576.0,1032.0,703.0,89.0,1884.0,41.0,70.0,48.0,1.0,1407.0,9152.0,5948.0,1504.0,1385.0,36.0,28.0,56.0,263.0,42.0,34.0
442,Manolo Reina,GK,Mallorca,34.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,1194.0,25285.0,18867.0,4.0,6.0,360.0,360.0,377.0,828.0,0.0,17.0,0.0,0.0,1.0,767.0,427.0,1.0,129.0,14.0,0.0,428.0,62.0,704.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1143.0,1270.0,9.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,594.0,4148.0,2679.0,449.0,446.0,0.0,0.0,0.0,203.0,0.0,0.0
443,Álex Remiro,GK,Real Sociedad,24.0,2250.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,683.0,910.0,21052.0,12281.0,1.0,2.0,358.0,359.0,324.0,549.0,1.0,7.0,0.0,0.0,1.0,676.0,234.0,0.0,95.0,29.0,0.0,453.0,71.0,386.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,861.0,970.0,6.0,1.0,1.0,745.0,1.0,1.0,1.0,0.0,547.0,2397.0,1104.0,520.0,519.0,0.0,0.0,0.0,109.0,0.0,0.0
444,Nico Ribaudo,"FW,MF",Espanyol,18.0,182.0,0.0,0.0,0.1,0.1,0.8,4.0,3.0,0.0,55.0,73.0,933.0,236.0,0.0,4.0,44.0,53.0,11.0,16.0,4.0,4.0,4.0,1.0,7.0,70.0,3.0,0.0,20.0,1.0,4.0,49.0,15.0,9.0,2.0,6.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,6.0,43.0,11.0,18.0,17.0,8.0,3.0,0.0,3.0,1.0,0.0,0.0,9.0,53.0,47.0,5.0,98.0,5.0,10.0,5.0,0.0,87.0,577.0,353.0,99.0,73.0,2.0,5.0,5.0,16.0,1.0,6.0
445,Luis Rioja,MF,Alavés,25.0,1634.0,0.0,0.0,0.5,0.5,2.2,9.0,2.0,0.0,306.0,436.0,4430.0,1448.0,7.0,34.0,275.0,329.0,24.0,73.0,16.0,14.0,13.0,5.0,40.0,413.0,23.0,0.0,73.0,7.0,56.0,280.0,69.0,87.0,9.0,26.0,1.0,18.0,14.0,9.0,8.0,1.0,6.0,25.0,291.0,60.0,77.0,156.0,58.0,24.0,0.0,24.0,16.0,16.0,12.0,87.0,282.0,293.0,22.0,577.0,24.0,44.0,25.0,0.0,431.0,3326.0,2024.0,546.0,391.0,29.0,26.0,20.0,108.0,11.0,22.0
446,Rodrigo Riquelme,MF,Atlético Madrid,19.0,13.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,1.0,3.0,21.0,20.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,38.0,20.0,6.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0
447,Cristian Rivera,MF,Leganés,22.0,311.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,114.0,132.0,2073.0,588.0,0.0,1.0,85.0,96.0,29.0,35.0,1.0,13.0,1.0,1.0,8.0,128.0,4.0,0.0,9.0,3.0,2.0,102.0,13.0,17.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,48.0,12.0,19.0,27.0,2.0,7.0,2.0,5.0,4.0,5.0,9.0,61.0,95.0,16.0,1.0,161.0,2.0,3.0,2.0,0.0,104.0,524.0,181.0,111.0,103.0,2.0,3.0,6.0,31.0,4.0,3.0
448,Rober,DF,Levante,24.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,93.0,1796.0,756.0,0.0,1.0,51.0,56.0,29.0,36.0,0.0,3.0,0.0,0.0,3.0,90.0,3.0,0.0,14.0,2.0,0.0,63.0,10.0,20.0,1.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,25.0,7.0,17.0,7.0,1.0,0.0,0.0,0.0,3.0,4.0,16.0,60.0,43.0,1.0,0.0,99.0,2.0,2.0,2.0,0.0,64.0,438.0,245.0,72.0,71.0,0.0,0.0,1.0,19.0,4.0,7.0
449,Roberto,GK,Alavés,33.0,790.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,238.0,6545.0,5534.0,0.0,1.0,26.0,26.0,96.0,211.0,0.0,10.0,1.0,0.0,0.0,127.0,111.0,0.0,9.0,10.0,0.0,31.0,5.0,202.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,267.0,1.0,1.0,1.0,161.0,0.0,0.0,0.0,0.0,87.0,449.0,275.0,76.0,76.0,0.0,0.0,0.0,35.0,0.0,0.0
450,Sergi Roberto,"DF,MF",Barcelona,27.0,2339.0,1.0,2.0,0.8,0.8,2.3,9.0,3.0,0.0,1964.0,2132.0,30596.0,7156.0,46.0,81.0,1698.0,1794.0,220.0,257.0,27.0,128.0,40.0,4.0,131.0,2001.0,131.0,11.0,280.0,18.0,29.0,1711.0,267.0,154.0,27.0,52.0,9.0,27.0,19.0,13.0,9.0,5.0,9.0,24.0,237.0,70.0,61.0,111.0,65.0,33.0,4.0,29.0,34.0,46.0,69.0,467.0,1319.0,751.0,62.0,2232.0,14.0,25.0,16.0,1.0,1743.0,8868.0,5414.0,1997.0,1865.0,26.0,24.0,18.0,217.0,22.0,24.0
451,Joel Robles,GK,Betis,29.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,1152.0,23828.0,13307.0,5.0,5.0,474.0,478.0,369.0,669.0,0.0,13.0,1.0,0.0,0.0,809.0,343.0,0.0,124.0,33.0,0.0,611.0,72.0,469.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1053.0,1222.0,15.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,631.0,2492.0,1272.0,579.0,579.0,0.0,0.0,1.0,166.0,0.0,0.0
452,Marc Roca,MF,Espanyol,22.0,3008.0,2.0,1.0,2.4,0.9,2.6,29.0,3.0,2.0,1389.0,1731.0,29813.0,9464.0,26.0,55.0,958.0,1094.0,405.0,582.0,26.0,218.0,23.0,5.0,237.0,1653.0,78.0,6.0,232.0,90.0,57.0,1045.0,216.0,470.0,15.0,59.0,4.0,85.0,61.0,35.0,43.0,7.0,29.0,87.0,708.0,205.0,241.0,402.0,65.0,42.0,11.0,31.0,31.0,75.0,85.0,464.0,1394.0,297.0,18.0,1960.0,16.0,25.0,17.0,0.0,1286.0,6774.0,3543.0,1416.0,1308.0,28.0,20.0,78.0,394.0,32.0,41.0
453,Rubén Rochina,MF,Levante,28.0,1875.0,5.0,3.0,2.6,2.6,2.6,59.0,14.0,3.0,700.0,967.0,14542.0,4760.0,6.0,26.0,504.0,590.0,190.0,351.0,24.0,101.0,24.0,10.0,118.0,868.0,99.0,9.0,161.0,64.0,68.0,527.0,170.0,270.0,10.0,56.0,7.0,44.0,25.0,25.0,11.0,8.0,19.0,47.0,334.0,89.0,99.0,157.0,78.0,27.0,0.0,27.0,11.0,29.0,37.0,258.0,695.0,403.0,26.0,1189.0,42.0,65.0,46.0,1.0,893.0,4700.0,2393.0,1023.0,889.0,36.0,50.0,29.0,167.0,19.0,20.0
454,Rodrigo,FW,Valencia,28.0,1880.0,4.0,7.0,5.7,5.7,4.5,39.0,14.0,0.0,479.0,632.0,8440.0,1685.0,12.0,26.0,375.0,456.0,92.0,150.0,27.0,49.0,26.0,7.0,60.0,617.0,15.0,5.0,159.0,25.0,32.0,401.0,116.0,115.0,8.0,44.0,12.0,11.0,7.0,4.0,5.0,2.0,1.0,18.0,327.0,94.0,54.0,160.0,113.0,14.0,2.0,12.0,10.0,16.0,17.0,80.0,446.0,378.0,89.0,832.0,17.0,41.0,22.0,0.0,595.0,4214.0,2054.0,1047.0,699.0,52.0,23.0,19.0,71.0,33.0,47.0
455,Kévin Rodrigues,DF,Real Sociedad,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,75.0,18.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,8.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0
456,Kévin Rodrigues,"DF,MF",Leganés,25.0,1931.0,1.0,2.0,1.1,1.1,3.4,23.0,8.0,2.0,522.0,789.0,9635.0,4127.0,10.0,48.0,409.0,491.0,103.0,250.0,34.0,41.0,21.0,10.0,107.0,634.0,155.0,1.0,142.0,54.0,140.0,354.0,157.0,278.0,16.0,52.0,3.0,63.0,32.0,30.0,23.0,10.0,18.0,43.0,386.0,113.0,136.0,162.0,88.0,44.0,3.0,41.0,30.0,35.0,45.0,249.0,455.0,432.0,34.0,930.0,37.0,52.0,40.0,6.0,631.0,3148.0,1613.0,716.0,566.0,37.0,39.0,42.0,182.0,21.0,48.0
457,Óscar Rodríguez Arnaiz,"MF,FW",Leganés,21.0,1914.0,9.0,2.0,4.6,3.1,2.9,58.0,27.0,14.0,548.0,804.0,9893.0,2754.0,19.0,52.0,405.0,508.0,124.0,244.0,28.0,51.0,21.0,8.0,80.0,693.0,111.0,5.0,152.0,42.0,96.0,464.0,110.0,230.0,22.0,68.0,5.0,20.0,10.0,8.0,7.0,5.0,11.0,45.0,356.0,76.0,76.0,174.0,106.0,35.0,0.0,35.0,17.0,17.0,16.0,127.0,587.0,489.0,65.0,986.0,42.0,86.0,48.0,2.0,763.0,5465.0,3173.0,892.0,703.0,42.0,31.0,32.0,174.0,15.0,36.0
458,Ángel Rodríguez,FW,Getafe,32.0,1407.0,10.0,3.0,6.5,5.7,1.7,49.0,23.0,0.0,197.0,315.0,3209.0,670.0,8.0,22.0,158.0,229.0,31.0,64.0,14.0,18.0,8.0,3.0,18.0,307.0,8.0,0.0,88.0,10.0,25.0,165.0,76.0,74.0,7.0,35.0,6.0,15.0,12.0,1.0,6.0,8.0,1.0,12.0,301.0,80.0,14.0,140.0,147.0,11.0,1.0,10.0,3.0,9.0,6.0,28.0,232.0,328.0,91.0,547.0,15.0,26.0,16.0,0.0,384.0,2468.0,1153.0,862.0,415.0,65.0,40.0,52.0,73.0,25.0,84.0
459,Dani Rodríguez,"MF,FW",Mallorca,31.0,3039.0,5.0,2.0,4.5,3.8,2.2,52.0,11.0,1.0,945.0,1161.0,17014.0,4376.0,40.0,72.0,723.0,825.0,182.0,264.0,37.0,96.0,25.0,6.0,117.0,1084.0,77.0,1.0,286.0,57.0,54.0,777.0,172.0,212.0,20.0,79.0,10.0,64.0,36.0,25.0,27.0,12.0,14.0,54.0,762.0,199.0,189.0,389.0,184.0,51.0,4.0,47.0,36.0,34.0,58.0,292.0,909.0,526.0,66.0,1522.0,54.0,81.0,56.0,5.0,1145.0,8191.0,4374.0,1289.0,1066.0,53.0,77.0,62.0,261.0,33.0,59.0
460,Guido Rodríguez,MF,Betis,25.0,936.0,1.0,0.0,0.9,0.9,0.0,12.0,3.0,0.0,443.0,515.0,8802.0,2061.0,5.0,15.0,316.0,356.0,122.0,144.0,2.0,38.0,5.0,1.0,35.0,495.0,20.0,0.0,87.0,21.0,1.0,344.0,80.0,91.0,6.0,8.0,1.0,30.0,21.0,13.0,14.0,3.0,12.0,30.0,179.0,56.0,72.0,87.0,20.0,11.0,4.0,7.0,11.0,25.0,32.0,170.0,399.0,79.0,8.0,609.0,12.0,15.0,12.0,1.0,413.0,1638.0,636.0,429.0,416.0,8.0,5.0,16.0,108.0,19.0,12.0
461,James Rodríguez,MF,Real Madrid,28.0,419.0,1.0,1.0,0.9,0.9,1.8,9.0,1.0,1.0,239.0,305.0,4540.0,1136.0,10.0,18.0,173.0,194.0,56.0,93.0,13.0,29.0,11.0,0.0,31.0,274.0,31.0,4.0,52.0,16.0,26.0,197.0,37.0,71.0,6.0,24.0,1.0,17.0,11.0,6.0,8.0,3.0,3.0,8.0,77.0,27.0,20.0,38.0,19.0,5.0,0.0,5.0,2.0,1.0,1.0,34.0,188.0,145.0,10.0,320.0,0.0,1.0,0.0,0.0,229.0,1174.0,464.0,295.0,267.0,6.0,3.0,5.0,25.0,4.0,6.0
462,Mario Rodriguez,FW,Granada,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Rodrygo,FW,Real Madrid,18.0,1019.0,2.0,0.0,2.6,2.6,1.0,16.0,8.0,0.0,430.0,511.0,5826.0,1718.0,9.0,25.0,396.0,440.0,25.0,46.0,15.0,21.0,22.0,8.0,54.0,501.0,10.0,2.0,74.0,11.0,37.0,398.0,53.0,60.0,5.0,31.0,1.0,5.0,4.0,1.0,4.0,0.0,2.0,20.0,182.0,43.0,33.0,91.0,58.0,17.0,2.0,15.0,9.0,5.0,4.0,56.0,298.0,351.0,65.0,639.0,24.0,48.0,26.0,2.0,545.0,3573.0,2410.0,687.0,541.0,31.0,20.0,8.0,55.0,10.0,22.0
464,Luka Romero,MF,Mallorca,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,44.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
465,Facundo Roncaglia,DF,Osasuna,32.0,1277.0,1.0,0.0,0.0,0.0,0.2,3.0,2.0,0.0,452.0,585.0,10262.0,4310.0,4.0,13.0,286.0,334.0,162.0,238.0,3.0,31.0,5.0,0.0,71.0,491.0,94.0,2.0,123.0,24.0,9.0,272.0,128.0,185.0,3.0,9.0,0.0,29.0,18.0,15.0,12.0,2.0,10.0,22.0,149.0,53.0,80.0,56.0,13.0,30.0,5.0,25.0,22.0,66.0,76.0,316.0,400.0,68.0,4.0,639.0,15.0,18.0,16.0,1.0,372.0,2722.0,1255.0,312.0,296.0,4.0,3.0,17.0,196.0,33.0,27.0
466,Roberto Rosales,DF,Leganés,30.0,1871.0,0.0,1.0,0.4,0.4,2.1,9.0,1.0,4.0,634.0,920.0,11645.0,5208.0,13.0,49.0,495.0,583.0,126.0,288.0,23.0,40.0,17.0,9.0,126.0,695.0,225.0,0.0,110.0,43.0,82.0,362.0,233.0,325.0,8.0,44.0,4.0,39.0,23.0,23.0,14.0,2.0,22.0,45.0,236.0,72.0,91.0,96.0,49.0,38.0,3.0,35.0,28.0,58.0,58.0,275.0,476.0,400.0,20.0,888.0,11.0,18.0,12.0,0.0,553.0,2547.0,1263.0,639.0,543.0,15.0,17.0,33.0,182.0,24.0,42.0
467,Rubén,GK,Osasuna,35.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,525.0,11889.0,9004.0,0.0,0.0,62.0,62.0,207.0,463.0,0.0,12.0,0.0,0.0,0.0,320.0,205.0,0.0,53.0,17.0,0.0,89.0,40.0,396.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,484.0,558.0,3.0,0.0,0.0,356.0,2.0,2.0,2.0,0.0,250.0,1618.0,957.0,199.0,197.0,0.0,0.0,0.0,100.0,0.0,0.0
468,Waldo Rubio,"MF,FW",Valladolid,23.0,878.0,0.0,2.0,0.6,0.6,1.0,17.0,4.0,0.0,188.0,299.0,3410.0,1044.0,2.0,26.0,154.0,197.0,32.0,76.0,15.0,18.0,8.0,5.0,22.0,289.0,10.0,1.0,60.0,19.0,26.0,182.0,55.0,62.0,9.0,33.0,3.0,15.0,9.0,9.0,3.0,3.0,7.0,30.0,171.0,40.0,62.0,72.0,37.0,12.0,1.0,11.0,8.0,12.0,18.0,106.0,195.0,168.0,23.0,415.0,20.0,42.0,23.0,1.0,311.0,2603.0,1826.0,350.0,289.0,18.0,13.0,19.0,66.0,4.0,9.0
469,Aitor Ruibal,"DF,FW",Leganés,23.0,1220.0,0.0,0.0,0.7,0.7,0.8,16.0,3.0,0.0,306.0,414.0,4825.0,1624.0,11.0,27.0,261.0,313.0,34.0,74.0,11.0,24.0,9.0,3.0,48.0,385.0,29.0,1.0,80.0,8.0,30.0,249.0,97.0,68.0,7.0,32.0,1.0,30.0,18.0,16.0,13.0,1.0,13.0,42.0,284.0,79.0,94.0,115.0,75.0,18.0,2.0,16.0,8.0,15.0,12.0,107.0,280.0,249.0,36.0,559.0,33.0,57.0,37.0,5.0,433.0,2645.0,1811.0,501.0,377.0,22.0,32.0,28.0,102.0,8.0,20.0
470,Jorge Sáenz,"DF,FW",Celta Vigo,22.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,168.0,3402.0,961.0,0.0,2.0,82.0,92.0,54.0,74.0,0.0,9.0,0.0,0.0,3.0,165.0,3.0,2.0,13.0,12.0,0.0,107.0,23.0,38.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,52.0,13.0,29.0,21.0,2.0,6.0,2.0,4.0,10.0,23.0,26.0,125.0,87.0,4.0,0.0,205.0,0.0,0.0,0.0,0.0,110.0,557.0,260.0,133.0,131.0,1.0,1.0,7.0,36.0,9.0,10.0
471,Borja Sainz,"MF,FW",Alavés,18.0,573.0,1.0,0.0,1.2,1.2,0.5,9.0,5.0,0.0,94.0,130.0,1468.0,433.0,5.0,15.0,80.0,92.0,9.0,23.0,5.0,6.0,5.0,2.0,13.0,128.0,2.0,0.0,36.0,1.0,13.0,77.0,28.0,25.0,2.0,14.0,0.0,16.0,11.0,4.0,10.0,2.0,5.0,21.0,203.0,40.0,59.0,103.0,41.0,12.0,0.0,12.0,3.0,0.0,4.0,53.0,106.0,107.0,26.0,238.0,11.0,27.0,13.0,1.0,176.0,1445.0,903.0,229.0,133.0,24.0,19.0,22.0,62.0,5.0,11.0
472,Yannis Salibur,"MF,FW",Mallorca,28.0,82.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,36.0,42.0,465.0,155.0,1.0,1.0,34.0,38.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,42.0,0.0,0.0,8.0,1.0,3.0,32.0,4.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,1.0,8.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,26.0,27.0,7.0,52.0,2.0,3.0,2.0,0.0,41.0,323.0,202.0,52.0,44.0,0.0,3.0,3.0,4.0,2.0,0.0
473,Mohammed Salisu,DF,Valladolid,20.0,2725.0,1.0,1.0,1.2,1.2,0.1,7.0,1.0,0.0,890.0,1056.0,19255.0,6699.0,6.0,17.0,612.0,664.0,272.0,375.0,2.0,41.0,1.0,1.0,52.0,1024.0,32.0,1.0,152.0,25.0,1.0,740.0,100.0,216.0,11.0,4.0,2.0,52.0,33.0,40.0,12.0,0.0,19.0,38.0,235.0,72.0,168.0,64.0,3.0,44.0,28.0,16.0,36.0,243.0,249.0,844.0,634.0,20.0,12.0,1387.0,5.0,6.0,5.0,0.0,757.0,5169.0,1653.0,770.0,749.0,5.0,4.0,22.0,278.0,75.0,36.0
474,Fede San Emeterio,MF,Valladolid,22.0,1751.0,0.0,0.0,0.0,0.0,0.2,3.0,1.0,0.0,558.0,683.0,10576.0,2518.0,12.0,27.0,421.0,481.0,125.0,175.0,5.0,42.0,1.0,0.0,41.0,674.0,9.0,0.0,127.0,19.0,4.0,414.0,127.0,142.0,3.0,16.0,1.0,27.0,17.0,13.0,13.0,1.0,9.0,46.0,401.0,108.0,163.0,204.0,34.0,32.0,7.0,25.0,28.0,25.0,38.0,245.0,506.0,87.0,6.0,804.0,2.0,3.0,2.0,0.0,458.0,1520.0,532.0,531.0,485.0,5.0,5.0,32.0,193.0,32.0,30.0
475,Mikel San José,MF,Athletic Club,30.0,359.0,0.0,0.0,0.5,0.5,0.0,6.0,1.0,0.0,93.0,125.0,1683.0,490.0,3.0,7.0,74.0,89.0,16.0,29.0,1.0,4.0,2.0,0.0,6.0,124.0,1.0,0.0,17.0,4.0,0.0,68.0,36.0,21.0,4.0,2.0,0.0,8.0,7.0,3.0,2.0,3.0,1.0,11.0,70.0,21.0,24.0,35.0,11.0,6.0,1.0,5.0,11.0,17.0,14.0,62.0,89.0,30.0,5.0,175.0,0.0,4.0,0.0,0.0,74.0,286.0,120.0,122.0,98.0,6.0,0.0,6.0,36.0,15.0,10.0
476,Oihan Sancet,MF,Athletic Club,19.0,741.0,1.0,1.0,0.9,0.9,0.7,9.0,5.0,0.0,168.0,208.0,2926.0,477.0,4.0,11.0,132.0,156.0,32.0,41.0,10.0,15.0,0.0,0.0,12.0,202.0,6.0,1.0,73.0,4.0,2.0,139.0,48.0,21.0,6.0,23.0,3.0,8.0,6.0,3.0,4.0,1.0,1.0,10.0,212.0,52.0,32.0,114.0,66.0,7.0,0.0,7.0,2.0,3.0,4.0,36.0,163.0,136.0,20.0,307.0,17.0,28.0,17.0,0.0,239.0,1365.0,607.0,309.0,233.0,25.0,21.0,16.0,48.0,8.0,12.0
477,Germán Sánchez,DF,Granada,32.0,2293.0,2.0,0.0,1.5,1.5,0.1,10.0,3.0,0.0,738.0,901.0,18350.0,5061.0,3.0,7.0,414.0,479.0,321.0,415.0,4.0,26.0,2.0,0.0,44.0,854.0,47.0,0.0,115.0,42.0,0.0,566.0,123.0,212.0,8.0,6.0,1.0,20.0,12.0,16.0,4.0,0.0,6.0,18.0,113.0,33.0,64.0,46.0,3.0,45.0,23.0,22.0,32.0,161.0,188.0,711.0,458.0,28.0,19.0,1093.0,0.0,0.0,0.0,0.0,567.0,2955.0,1385.0,639.0,619.0,0.0,2.0,29.0,235.0,73.0,58.0
478,Javi Sánchez,DF,Valladolid,22.0,497.0,0.0,1.0,0.4,0.4,0.1,3.0,0.0,0.0,157.0,197.0,3629.0,871.0,2.0,3.0,92.0,109.0,63.0,85.0,1.0,3.0,0.0,0.0,6.0,184.0,13.0,0.0,15.0,6.0,0.0,139.0,17.0,41.0,0.0,4.0,1.0,10.0,6.0,7.0,3.0,0.0,4.0,7.0,39.0,14.0,20.0,18.0,1.0,9.0,2.0,7.0,5.0,29.0,48.0,154.0,99.0,6.0,4.0,239.0,1.0,1.0,1.0,0.0,134.0,906.0,397.0,150.0,144.0,1.0,0.0,7.0,43.0,9.0,13.0
479,Manuel Sánchez,DF,Atlético Madrid,18.0,325.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,135.0,173.0,2207.0,645.0,5.0,9.0,113.0,133.0,17.0,31.0,4.0,2.0,5.0,3.0,19.0,140.0,33.0,0.0,21.0,3.0,7.0,94.0,48.0,31.0,1.0,7.0,0.0,14.0,6.0,2.0,7.0,5.0,6.0,12.0,69.0,19.0,27.0,27.0,15.0,4.0,0.0,4.0,7.0,6.0,4.0,52.0,107.0,55.0,4.0,176.0,4.0,11.0,4.0,0.0,123.0,859.0,477.0,123.0,109.0,2.0,2.0,8.0,40.0,5.0,3.0
480,Víctor Sánchez,"MF,DF",Espanyol,31.0,1688.0,0.0,1.0,0.3,0.3,1.3,10.0,1.0,1.0,739.0,960.0,13923.0,4134.0,20.0,39.0,549.0,643.0,170.0,278.0,25.0,70.0,12.0,6.0,92.0,877.0,83.0,0.0,147.0,36.0,71.0,558.0,177.0,225.0,22.0,41.0,2.0,63.0,35.0,35.0,20.0,8.0,32.0,74.0,482.0,130.0,149.0,273.0,60.0,31.0,9.0,22.0,28.0,32.0,47.0,253.0,699.0,264.0,13.0,1089.0,12.0,16.0,13.0,1.0,678.0,3659.0,1467.0,768.0,704.0,21.0,21.0,48.0,218.0,36.0,33.0
481,Luca Sangalli,MF,Real Sociedad,24.0,372.0,0.0,1.0,0.4,0.4,0.5,7.0,5.0,0.0,138.0,187.0,2296.0,729.0,4.0,11.0,116.0,144.0,18.0,32.0,6.0,16.0,5.0,2.0,24.0,180.0,7.0,1.0,63.0,1.0,5.0,133.0,27.0,27.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,59.0,17.0,11.0,30.0,18.0,1.0,0.0,1.0,1.0,0.0,3.0,27.0,139.0,76.0,10.0,218.0,6.0,8.0,6.0,0.0,173.0,1103.0,590.0,203.0,173.0,7.0,9.0,1.0,37.0,5.0,5.0
